151.13184,-33.91055,"Hurlstone Park Station"
151.1024,-33.96736,"Hurstville Station"
150.864686965942,-33.9973512537369,"Ingleburn Station"
151.1661,-33.93529,"International Airport Station"
151.06466,-34.01611,"Jannali Station"
150.310907363892,-33.7116675414225,"Katoomba Station"
150.817952156067,-34.469981318072,"Kembla Grange Station"
150.854816436768,-34.6723233272055,"Kiama Station"
151.16168,-33.76545,"Killara Station"
151.22232,-33.87482,"Kings Cross Station"
151.10044,-33.94063,"Kingsgrove Station"
150.7198,-33.75824,"Kingswood Station"
151.07118,-34.035,"Kirrawee Station"
151.13261,-33.96219,"Kogarah Station"
151.318559646606,-33.4664611545375,"Koolewong Station"
151.69780254364,-32.941555798698,"Kotara Station"
151.07603,-33.92006,"Lakemba Station"
150.642857551575,-33.7742959826631,"Lapstone Station"
150.430040359497,-33.7190211686007,"Lawson Station"
150.98494,-33.88149,"Leightonfield Station"
150.830225944519,-34.0509882559031,"Leumeah Station"
150.330948829651,-33.7121673224391,"Leura Station"
151.14733,-33.89331,"Lewisham Station"
151.04512,-33.86382,"Lidcombe Station"
150.505056381226,-33.7149160660364,"Linden Station"
151.16901,-33.77503,"Lindfield Station"
151.369972229004,-33.3823970088228,"Lisarow Station"
150.157828330994,-33.4804221688293,"Lithgow Station"
150.92708,-33.92505,"Liverpool Station"
151.449451446533,-32.7207933568906,"Lochinvar Station"
151.05132,-34.04518,"Loftus Station"
150.875887870789,-34.4535632028808,"Lysaghts Station"
150.796837806702,-34.0721065200187,"Macarthur Station"
151.18631,-33.89664,"Macdonaldtown Station"
150.878591537476,-33.9851465942604,"Macquarie Fields Railway Station"
151.552019119263,-32.7380861225157,"Maitland Station"
150.90018,-33.74641,"Marayong Station"
151.154751777649,-33.914303644803,"Marrickville Station"
151.211786270142,-33.8680281321938,"Martin Place Station"
151.618494987488,-32.5586418095461,"Martins Creek Station"
150.007839202881,-34.7094799826406,"Marulan Station"
151.18743,-33.92302,"Mascot Station"
151.089777946472,-33.8168429306412,"Meadowbank Station"
150.280652046204,-33.6736399602263,"Medlow Bath Station"
150.744867324829,-34.1035963724391,"Menangle Park Station"
150.992531776428,-33.8366291469218,"Merrylands Station"
151.618323326111,-32.7653722622717,"Metford Station"
151.21182,-33.8459,"Milsons Point Station"
151.58429145813,-32.6691478234414,"Mindaribba Station"
150.842499732971,-34.0274106462047,"Minto Station"
151.10249,-34.03629,"Miranda Station"
150.447463989258,-34.4528908405603,"Mittagong Station"
151.487731933594,-33.1090496203651,"Morisset Station"
151.08132,-33.97055,"Mortdale Station"
150.371460914612,-34.5479232553084,"Moss Vale Station"
151.114883422852,-33.6717113529749,"Mount Colah Station"
150.81987,-33.76956,"Mount Druitt Station"
151.13687,-33.65312,"Mount Kuring-gai Station"
150.25722026825,-33.5878823444835,"Mount Victoria Station"
150.830354690552,-33.6265910394425,"Mulgrave Station"
150.89017868042,-32.2673942457495,"Muswellbrook Station"
151.344394683838,-33.3947950485147,"Narara Station"
151.783761978149,-32.9265359934785,"Newcastle Station"
151.17956,-33.89792,"Newtown Station"
151.354233026505,-33.3830062023649,"Niagara Park Station"
151.096472740173,-33.721162883323,"Normanhurst Station"
151.08808,-33.85892,"North Strathfield Station"
151.20702,-33.84111,"North Sydney Station"
150.891208648682,-34.412787029572,"North Wollongong Station"
150.81606388092,-34.5704717865379,"Oak Flats Station"
151.07902,-33.98085,"Oatley Station"
151.069264411926,-33.8465740017076,"Olympic Park Station"
151.005706787109,-34.2110568753567,"Otford Station"
